Unnamed: 0,headlines,date,time,author,read_more,image_url,ctext,summary
61,Houses razed for land mafias: Akhilesh on Tughlakabad demolition,2023-05-02,04:14 pm,Subhangi Singh,https://www.hindustantimes.com/india-news/tughlaqabad-demolitions-akhilesh-yadav-slams-bjp-over-razing-of-houses-in-delhi-101683007684868-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/2_tue/img_1683018534102_840.jpg,"
Samajwadi Party chief Akhilesh Yadav attacked the Bharatiya Janata Party on Tuesday over the demolition of houses in Tughlaqabad in Aam Aadmi Party-ruled Delhi and said buildings were being razed so the 'land mafia' could take over the area. The ex-Uttar Pradesh chief minister also claimed the homes belonged to migrant workers from his state and neighbouring Bihar.




Akhilesh Yadav(PTI)








Yadav tweeted a news report that said '... houses of thousands of unorganised labourers were demolished... as part of a drive to remove encroachments... migrant workers wept for their destroyed homes...' and that many had resided in Tughlaqabad 'for decades'.
""The houses of people from UP and Bihar, who are residing in Delhi's Tughlaqabad since many years, are being demolished. Isn't there any humanitarian aspect to this? The BJP is conducting the demolition drive in order to grant (the) land to mafias..."" Yadav declared.










Akhilesh Yadav's comment comes after officials from the Municipal Corporation of Delhi - which is ruled by chief minister Arvind Kejriwal's Aam Aadmi Party - and the Delhi Police supervised the demolition of a number of buildings on the historic Tughlaqabad Fort site.
Archaeological Survey of India officials told Hindustan Times earlier that the Delhi Development Authority had handed over 2,661 bighas around the Fort for maintenance in 1995.
Section 19 of The Ancient Monuments and Archaeological Sites and Remains Act, 1958, declares no person shall construct any building within the protected area.
The demolition was carried out on orders from the Delhi High Court after the ASI requested an anti-encroachment drive. Sources told news agency PTI 40-50 per cent of encroachments had been cleared and 'more action will be taken later'.






Controversy over the demolitions also reached the Supreme Court, which refused to stop the demolitions but said it would re-examine the issue of rehabilitation of those evicted.
The razing of houses have also led to a battle between the BJP and the Samajwadi Party in Uttar Pradesh, particularly as the former (which controls the UP government) remains firm on demolition drives statewide to 'bring down illegal constructions'.
(With inputs from agencies)

SHARE THIS ARTICLE ON







Get Latest India Newsalong with Latest Newsand Top Headlinesfrom India and around the world. Also follow Karnataka Election 2023 updates on Hindustan Times


Topics

uttar pradesh
akhilesh yadav





",Samajwadi Party chief Akhilesh Yadav attacked the Bharatiya Janata Party on Tuesday over the demolition of houses in Tughlaqabad. Yadav said buildings were being razed so the 'land mafia' could take over the area. He also claimed the homes belonged to migrant workers from his state and neighbouring Bihar.
62,Congress wants to lock up those who chant 'Jai Bajrang Bali': PM,2023-05-02,04:53 pm,Nidhi Sinha,https://www.timesnownews.com/india/they-want-to-lock-those-who-chant-jai-bajrang-bali-pm-modis-attack-at-congress-over-karnataka-manifesto-article-99930800/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/2_tue/img_1683025914853_852.jpg,"Bengaluru: Prime Minister Narendra Modi on Tuesday launched an all-out attack at the Congress over its Karnataka election manifesto in which it has promised ""firm action"" against organisations likeBajrang Dalfor allegedly spreading hatred among communities over religion or caste grounds. Addressing a rally in the poll-bound state,PM Modisaid first the Congress party lockedLord Ramand now they are vowing to lock those who chant ""Jai Bajrang Bali"", apparently referring to Bajrang Dal members.","PM Narendra Modi launches all-out attack at the Congress over its Karnataka election manifesto. Congress has promised ""firm action"" against organisations like Bajrang Dalfor allegedly spreading hatred among communities over religion or caste grounds. PM Modisaid first the Congress party lockedLord Ramand now they are vowing to lock those who chant ""Jai Bajrange Bali"""
63,Justice for wrestlers bigger medal than Asian Games: Bajrang Punia,2023-05-01,09:27 am,Saurabh Pandey,https://www.hindustantimes.com/sports/others/justice-for-wrestlers-a-bigger-medal-than-asian-games-bajrang-punia-101682874757229-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/1_mon/img_1682912418469_708.jpg,"
Accusations flew thick and fast between under-fire Wrestling Federation of India (WFI) chief Brij Bhushan Sharan Singh and top names in the sport, who held their sit-in protest seeking his arrest over alleged sexual harassment of women wrestlers for the eighth day on Sunday.




Wrestlers Bajrang Punia, Vinesh Phogat and Sakshi Malik at a press conference during their protest at Jantar Mantar(PTI)








Tokyo Olympics bronze medallist Bajrang Punia declared that getting justice for victims of the alleged sexual harassment will be worth more than even winning a medal at this year’s Asian Games.
Punia, Vinesh Phogat and Sakshi Malik who are leading the protests, reiterated their demand for justice while addressing the media at the Jantar Mantar protest site.
The Delhi Police, following Supreme Court’s intervention, filed two FIRs against Singh on Friday, including one under Section 10 of the POCSO (Protection of Children from Sexual Offenses) Act as it involved a minor complainant, and another on complaints by six senior wrestlers. The case has been registered under IPC sections 354 (molestation), 354(A) (sexual harassment), 354(D) (stalking) and 34 (common intention).
“We have full faith in the judiciary. This is a battle for justice for India’s daughters. Till the time we get justice, we will continue our struggle,” Punia said. “We will fight till the end, no matter how long it takes.”






With the current protests entering its second week, the training of these top wrestlers to prepare for the Asian Games — it starts in Huangzhou on September 23 — have taken a hit. Malik last competed at the 2022 Birmingham Commonwealth Games where she won gold. Vinesh Phogat and Punia followed their CWG gold with a bronze each at last September’s world championships in Belgrade. The trio skipped the nationals in December and the two ranking series in February (Zagreb and Alexandria) that came soon after their January sit-in.
The considerable gap in training and the rise of fresh talent means the seasoned wrestlers have a tough road to Hangzhou ahead of them. The federation, now run by an Indian Olympic Association-appointed ad-hoc committee, is yet to announce dates for the Asian Games trials. The wrestlers have been doing bodyweight exercises and dry training on the road at the protest site.






“We want to play and train for the Asian Games. We train here as and when we get a chance. But getting justice for India’s daughters will be a bigger medal for me than the Asian Games,” Punia said to thundering applause.
Both Phogat and Punia are defending champions at the Asian Games. Brij Bhushan Sharan Singh, for the second day running, claimed that the protest was politically motivated.
“I can assure you that 90 percent of Haryana wrestlers support and trust WFI. There is just one family that is protesting. All complainants come from one akhara only which is Mahadev Wresting Academy, and that is run by Deepinder Hooda,” Singh said in Gonda, UP.
Hooda is a Congress Party Rajya Sabha MP, after three terms as Lok Sabha MP.






“You don’t get justice at Jantar Mantar. You have to approach the police and courts. So far, all they did was abuse me. It is only recently that they approached the court. Whatever the court decides will be acceptable to me,” said the BJP MP.
“Akhilesh Yadav (former UP chief minister and Samajwadi Party president) knows me well. He knows the truth,” Singh said when asked about opposition parties visiting the protesters.
Punia accused Singh of politicising their protest.
“He wants to give this struggle a political colour. The day those FIRs were filed against him, he activated his IT Cell to run a defamatory campaign against us. But justice cannot be served on the basis of his tweets. We trust the Supreme Court to deliver justice,” he said.






“Brij Bhushan is claiming that we want to take over the federation. If anyone wants to hold an office in the federation, that individual has to hold an office in a state association. His family is all over various state federations and he is accusing us of trying to make WFI a family affair.”
Responding to Singh’s claims that wrestlers don’t have much support, Phogat said, “You can see the kind of support we have here. Not just Haryana, we have support from various states and across sports. People like Neeraj Chopra and Abhinav Bindra have tweeted in our favour. Nikhat Zareen and Sania Mirza are not from Haryana and have supported us.""
The apex court will hear the matter next on May 5.







SHARE THIS ARTICLE ON















ABOUT THE AUTHOR









Shantanu Srivastava



Shantanu Srivastava is an experienced sports journalist who has worked across print and digital media. He covers cricket and Olympic sports....view detail











","Wrestlers Bajrang Punia, Vinesh Phogat and Sakshi Malik held their sit-in protest seeking his arrest over alleged sexual harassment of women wrestlers. Delhi Police, following Supreme Court’s intervention, filed two FIRs against Singh on Friday, including one under Section 10 of the POCSO (Protection of Children from Sexual Offenses) Act."
64,"After Kharge calls PM 'snake', son Priyank calls PM 'nalayak beta'",2023-05-01,03:12 pm,Nakul Ahuja,https://www.news18.com/amp/politics/aisa-nalayak-beta-days-after-kharges-snake-jibe-son-priyanks-controversial-remark-on-pm-modi-7688581.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/1_mon/img_1682933095753_940.jpg,"Days After Congress Chief Mallikarjun Kharge’s controversial ‘poisonous snake’ remark against Prime Minister Narendra Modi, which he promptly retracted, his son Priyank Kharge landed in a soup by calling PM a ‘nalayak beta’ (useless son).Addressing a gathering in poll-bound Karnataka, Priyank, while referring to PM Modi’s recent visit to Kalaburgi said, “Recently you told the Banjara community that don’t worry, a son of Banjara is sitting in Delhi. What to do with such a nalayak beta? How do we run the household with such a nalayak beta.""BJP has taken a strong objection to the comment and said that by calling PM Modi a ‘useless son’, Priyank Kharge is ‘outdoing his father’.“By calling PM Modi ‘a useless son’ Priyank Khage is outdoing the comment made by his father Mallikarjun Kharge,"" said Prakash S, Joint spokesperson of Karnataka BJP.BJP leader Chalavadi Narayanaswamy also raised objection to the comment and said, “They have a bad mouth. Is it necessary for elections? I have high regard for Kharge ji because I have worked with him. He was not like this in Bengaluru, but I don’t know what happened in Delhi. Now his son has started the same thing. He called our PM some bad filthy words. This will certainly impact elections. We are in the people’s court they will think and decide.""Will Work Out Common Minimum Program to Bring Opposition Together: Sharad PawarManipur's Current Situation Worse Than AFSPA Protest, ST Status No Solution: 'Iron Lady' Irom SharmilaHowever, Congress has defended its leader. Karnataka Congress leader Sanket Yenagi said Priyank Kharge made the statement “because PM claims to be a son of a banjara but did nothing for them"".Earlier, addressing a campaign rally for the May 10 Karnataka assembly polls, Mallikarjun Kharge likened Modi to a “poisonous snake"". As a row erupted, he later sought to clarify that his remarks were not aimed at the prime minister but at the ruling BJP.Read all the Latest Politics News hereAbout the Author",Priyank Kharge called PM Modi a 'nalayak beta' (useless son) while addressing a gathering in poll-bound Karnataka. BJP has taken a strong objection to the comment and said that Priyank is 'outdoing his father' Mallikarjun Kharge had earlier likened Modi to a 'poisonous snake'
65,Future will be jeopardised if people don't vote for us: Kharge,2023-05-01,12:42 pm,Saurabh Pandey,https://www.hindustantimes.com/cities/bengaluru-news/if-we-dont-unite-kharge-takes-a-dig-at-bjp-in-karnataka-101682917444350-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/1_mon/img_1682923379972_48.jpg,"
Congress president Mallikarjun Kharge on Sunday called upon the people of Karnataka to unite and vote for Congress in the upcoming Assembly polls, failing which the future of the next generation ""will be jeopardised"".Also Read - K’taka elections: Key battle between Cong and BJP in RR Nagar constituency




Congress national president Mallikarjun Kharge.(PTI)








Emphasizing that the unity of people in the elections as ""important"", Kharge sought their support in forming the Congress government with an ""overwhelming majority"".
""This is an important election and unitedly we all need to vote for Congress and support Congress to win an overwhelming majority. If we don't unite and support Congress today, then our next generation's future will be jeopardised,"" Kharge said.
""We need to remember Gandhiji and Pandit Nehru for their contribution to democracy. But there are some people these days who did nothing for freedom but claim themselves to be great patriots and nationalists,"" he added taking a swipe at the Bharatiya Janata Party.
Hailing the previous Congress governments for their work in developing infrastructure and other sectors in the country, the party president questioned the BJP if they have done anything for the nation.






""It was our leadership- the Congress leadership which built rural villages, primary schools, high schools, ITI, IIS, engineering colleges and medical colleges. What have they done? They are closing schools. Government schools are being closed to promote private schools,"" he said.
""Since democracy was protected and strengthened by us therefore they are enjoying their rights. This very Democracy enabled Modiji to become the prime minister of this country. Otherwise, India would also have become a dictatorship like our neighbouring countries,"" Kharge added.
He accused the BJP of peddling lies to seek votes.
""We speak the truth before the people and BJP uses lies to ask for votes. I can give you many examples. For the existing double road, they add additional two lanes and claim it as their project. They paint an old railway engine and claim it as a new train service between Mysuru to Varanasi. Actually, it was done by us when I was the Railway Minister,"" he claimed.






Karnataka will go to Assembly polls on May 10 and the counting of votes will take place on May 13.

SHARE THIS ARTICLE ON










Topics

karnataka
bharatiya janata party
congress
democracy
dictatorship
iti
mallikarjun kharge
mysuru
pandit nehru
karnataka assembly election
+ 8 more





","Mallikarjun Kharge called upon the people of Karnataka to unite and vote for Congress in the upcoming Assembly polls. Kharge sought their support in forming the Congress government with an ""overwhelming majority"" Karnataka will go to Assembly polls on May 10 and the counting of votes will take place on May 13."
66,"Lightning strikes tree near TMC rally venue in WB, activist dies",2023-05-01,01:33 pm,Nidhi Sinha,https://theprint.in/india/tmc-activist-dead-25-injured-in-lightning-strikes-during-rally-in-bengals-bankura/1548565/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/1_mon/img_1682926261348_619.jpg,"Kolkata, May 1 (PTI) A 40-year-old Trinamool Congress activist was killed and at least 25 others were injured in lightning strikes during Sunday’s thunderstorms in West Bengal’s Bankura district, police said.The incident occurred during a party rally addressed by its national general secretary Abhishek Banerjee at Indas.Saber Mallick, who participated in the rally on Sunday, was taken to a hospital after the lightning struck a tree near the venue and declared dead by doctors in the health facility, a police officer said.“Some TMC workers took shelter under the tree during the downpour. Mallick died and 25 others were injured after lightning struck it,” the officer said.Seven of the 25 injured people were taken to Burdwan Medical College and Hospital as their condition was serious, he said.“Our hearts go out to those affected by the lightning incident at Indas. We extend our condolences to the family of the deceased and will do our best to support them. We’re monitoring the situation and working with local authorities to provide medical assistance to the injured,” the party wrote on Twitter.TMC youth leader Debangshu Bhattacharya, who was addressing the rally when the incident occurred, rushed to the spot.“We are all in a state of shock. Our leader Abhishek Banerjee asked us to help the injured and the family members of the deceased. We will bear all medical expenses of the injured.” The rally at Indas was part of the party’s outreach programme, ‘Trinamooley Nabajowar’ (new wave in Trinamool), undertaken by Banerjee ahead of the panchayat polls. PTI SUS BDC BDCThis report is auto-generated from PTI news service. ThePrint holds no responsibility for its content.","The incident occurred during a party rally addressed by its national general secretary Abhishek Banerjee at Indas. Saber Mallick, who participated in the rally, was taken to a hospital after the lightning struck a tree near the venue and declared dead by doctors."
67,Union Minister Reddy hospitalised due to chest congestion: Reports,2023-05-01,08:40 am,Shalini Ojha,https://www.hindustantimes.com/india-news/g-kishan-reddy-admitted-to-aiims-with-chest-congestion-complaints-report-101682905246840-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/1_mon/img_1682909662414_506.jpg,"
Union Minister for Culture and Tourism G Kishan Reddy was admitted to the AIIMS here on Sunday. He was brought to the hospital around 10.50 pm following complaints of chest congestion, sources said.




G Kishan Reddy. (PTI Photo/Arun Sharma)








The Union minister has been admitted in the Cardiac Care Unit of the Cardio Neuro Centre, they said.

SHARE THIS ARTICLE ON







Get Latest India Newsalong with Latest Newsand Top Headlinesfrom India and around the world. Also follow Karnataka Election 2023 updates on Hindustan Times


Topics

g kishan reddy





","G Kishan Reddy was brought to the hospital around 10.50 pm following complaints of chest congestion. The Union minister has been admitted in the Cardiac Care Unit of the Cardio Neuro Centre, sources said. He is the Union Minister for Culture and Tourism."
68,Congress launches 'CryPM' campaign after PM's 'was abused' remark,2023-05-01,06:10 pm,Dharini Mudgal,https://www.hindustantimes.com/india-news/karnataka-congress-launches-crypm-campaign-after-priyanka-gandhi-slams-modi-s-remarks-on-verbal-abuse-101682935861191-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/1_mon/img_1682941099153_925.jpg,"
Karnataka Congress on Sunday launched the ‘CryPM campaign’, akin to its ‘PayCM’ campaign in the poll-bound state. The move comes after Congress leader Priyanka Gandhi slammed Prime Minister Narendra Modi’s remarks about verbal abuse against him. 




Congress workers on social media widely shared an image of PM Modi’s face on a QR Code (Twitter/@IYCKarnataka)








Congress workers on social media widely shared an image of PM Modi’s face on a QR Code. They also shared a video of Priyanka Gandhi criticising Modi saying, “This is the first PM we have seen who cries before people saying he is being abused.”
“It is @narendramodi who asks for votes by telling his problems without listening to people’s pain. Have you forgotten that the job of a Prime Minister is to talk about and solve people’s problems? Our leaders Siddaramaiah and Parameshwar were physically attacked by you guys. We never made it an issue! #CryPMPayCM”, Karnataka Congress tweeted.
Also Read: Will raise Anganwadi, ASHA staff’s pay if voted to power in K’taka, says Cong
Addressing a poll rally in Bagalkote on Sunday, Priyanka jibed at PM Modi during her speech at Karnataka’s Jamkhandi rally saying, “I have never before seen a prime minister who does not care about your troubles but comes crying to you instead. His office has made a list. It’s not the list of your problems, but of the alleged abuses that PM insists have been hurled at him.”






She said that the prime minister should show some strength instead of just crying. “Take a lesson in courage from my brother (Rahul Gandhi) who is ready to take a bullet for the country” she had said. 
“It is strange what I’m seeing for the past two-three days. I have seen many Prime Ministers, Indira Ji (Indira Gandhi), who took bullets for this country. I have seen Rajiv Gandhi, who sacrificed his life for this country. I have seen P V Narasimha Rao and Manmohan Singh working hard for this country,” she said.
Meanwhile, speaking to the news agency ANI, Bommai said, “The PM has never cried. It is the Congress who has been crying for the past nine years. People also don’t have sympathy for them.”






As the battle for Karnataka reaches a fervent pitch, the Bharatiya Janata Party (BJP) and the Congress are engaged in an intense war of words in which PM Modi and Sonia Gandhi have been dragged. 
Also Read: On PM Modi’s ‘abused me 91 times’, Priyanka Gandhi says, ‘Mere bhai se seekho’
Earlier, targeting the Congress over its party president Mallikarjun Kharge’s “venomous snake” barb at him, Modi on Saturday said till now, the party and its leaders hurled abuses at him on 91 occasions.
Meanwhile, referring to Modi’s allegations that Congress abused him “91 times” in different ways and similarly abused people like B R Ambedkar, Kharge said that words are being twisted to consolidate the votes of Scheduled Castes (SCs).






The Karnataka assembly elections will be held in a single phase on May 10, with the counting of votes scheduled on May 13.

SHARE THIS ARTICLE ON







Get Latest India Newsalong with Latest Newsand Top Headlinesfrom India and around the world. Also follow Karnataka Election 2023 updates on Hindustan Times


Topics

narendra modi
priyanka gandhi





","Karnataka Congress on Sunday launched the ‘CryPM campaign’, akin to its ‘PayCM’ campaign in the poll-bound state. The move comes after Congress leader Priyanka Gandhi slammed Prime Minister Narendra Modi’s remarks about verbal abuse against him."
69,"God's revenge brutal, no piece of Rajiv Gandhi's body found: Azam",2023-05-01,05:33 pm,Nakul Ahuja,https://www.hindustantimes.com/india-news/rajiv-gandhis-body-was-not-found-sp-leader-azam-khan-sparks-controversy-101682937702008-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/1_mon/img_1682941336351_634.jpg,"
Samajwadi Party leader Azam Khan made a controversial statement saying ""the revenge of God is very brutal as one can see how not a single piece of Rajiv Gandhi who once had most MPs, was not found"".




Samajwadi Party leader Azam Khan.(HT File Photo)








He made this remarks while he was campaigning in support of the party candidate contesting for the presidential post of Rampur municipality.
""I have seen Indira Gandhi's era. Rajiv Gandhi had most MPs in his government but see how not a single piece of his body was found. People like Sanjay Gandhi fly in the sky but are found in pieces. So, once the government is changed, a larger line will be marked,"" he attacked the Bharatiya Janata Party government on Sunday.
Mentioning about the experience of his political life and the entire ecosystem of the administration, he said, ""This is the experience of the political life of 40-42 years. You never know when the roti will turn from the griddle. The authorities and the policemen will change. The policemen who have broken the doors of your house and who have stumbled you, will stand here and salute you with this boot.""






Khan was campaigning for Samajwadi Party candidate Fatima Zabi, who is contesting for the presidential post of Rampur municipality.
The former Rampur MLA had been booked in more than 90 criminal cases after the Bharatiya Janata Party (BJP) came to power in 2017, led by Chief Minister Yogi Adityanath.
The state Assembly Secretariat, earlier in October, announced Khan's disqualification from the House after a court sentenced him to three years in jail in a hate speech case. The case was registered against Khan in April 2019 for serious levelling allegations against administrative officials posted in Rampur, Prime Minister Narendra Modi and Uttar Pradesh Chief Minister Yogi Adityanath during an election meeting.
During the 2019 Lok Sabha elections, Khan was booked for making inflammatory speeches while addressing a public meeting in Khatanagaria village of the Milak Kotwali area.






Earlier, Allahabad High Court in May 2022 had granted interim bail to Azam Khan in a matter which was related to a wrongful possession of Waqf board property land.

SHARE THIS ARTICLE ON







Get Latest India Newsalong with Latest Newsand Top Headlinesfrom India and around the world. Also follow Karnataka Election 2023 updates on Hindustan Times


Topics

rajiv gandhi
lok sabha elections
samajwadi party
azam khan
+ 2 more





",Samajwadi Party leader Azam Khan made the remarks while campaigning. He was campaigning for the party candidate contesting for the presidential post of Rampur municipality. Khan had been booked in more than 90 criminal cases after the Bharatiya Janata Party (BJP) came to power in 2017.
70,"Union Minister G Kishan Reddy stable, under observation in AIIMS",2023-05-01,04:11 pm,Deepika Bhatt,https://theprint.in/india/union-minister-g-kishan-reddy-stable-under-observation-at-aiims/1548975/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/1_mon/img_1682935673425_747.jpg," New Delhi, May 1 (PTI) The health condition of Union Minister G Kishan Reddy was stable and he was under observation at the AIIMS, hospital authorities said on Monday. Reddy, the minister for culture, tourism and development of north eastern region, was admitted to the premier All India Institute of Medical Sciences (AIIMS) Sunday night after he complained of upper abdominal discomfort. He is under observation and evaluation, the hospital authorities stated. “The minister was brought to AIIMS, New Delhi yesterday night with complaint of upper abdominal discomfort. He is stable and doing routine activities,” according to the hospital. PTI PLB SMNThis report is auto-generated from PTI news service. ThePrint holds no responsibility for its content.","The health condition of Union Minister G Kishan Reddy was stable and he was under observation at the AIIMS, hospital authorities said on Monday. Reddy, the minister for culture, tourism and development of north eastern region, was admitted to the premier All India Institute of Medical Sciences (AIIMS) Sunday night."
71,"BJP leader danced in bar, but AR Rahman's show was stopped: Raut",2023-05-01,07:46 pm,Nakul Ahuja,https://www.hindustantimes.com/india-news/bjp-leader-dances-in-bar-raut-to-fadnavis-as-ar-rahman-pune-concert-stopped-101682940043984-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/1_mon/img_1682947633588_772.jpg,"
Shiv Sena (Uddhav Balasaheb Thackeray) leader Sanjay Raut on Monday wrote to Maharashtra deputy chief minister Devendra Fadnavis regarding an alleged standoff between the Mumbai Police and a local BJP leader over a bar being opened beyond the stipulated time limit. Narrating the incident, Raut said that Sachin Kamble of the Sambhaji Brigade pleaded with the staff to control the situation inside the bar that allegedly remained open around 3.30am, leading to a scuffle with the patrons, including one BJP leader Mohit Kamboj.




Shiv Sena (Uddhav Balasaheb Thackeray) leader Sanjay Raut and Maharashtra deputy chief minister Devendra Fadnavis (Right).








Kamble called the police for assistance but Mohit Kamboj threatened them and repeatedly mentioned the names of Fadnavis and Union home minister Amit Shah, placing undue pressure on the policemen, Raut alleged.
According to Raut, Kamboj told the policemen, “If you dare, show me out of here. I'll call Devendra now.”
The Shiv Sena (UBT) leader also alleged that Kamboj was in a drunken state and continued to consume liquor even in front of the police.
“Illegal consumption and sale of drugs were going on till Saturday morning and a BJP leader was present there in a drunken state and was threatening the police in the name of the Home Minister. This matter is serious. Investigate who owns the 'Radio' bar of Khar West, file a case against the BJP leader who threatened the police and take immediate action and cancel the license of the concerned 'Radio' bar which violated the rules,"" Raut said in a letter to Devendra Fadnavis who handles the home portfolio.






Posting the letter on Twitter, Sanjay Raut mentioned the Sunday incident when singer AR Rahman's live concert was stopped for exceeding the time limit and asked if the law is equal for everyone. On Sunday, the cops walked onto the stage and asked AR Rahman to stop the performance, a video of which has gone viral on the internet. Following the incident, Pune Police issued a clarification and said the singer-music composer had exceeded the 10pm deadline.
""Pune Police stop Oscar award winner #ARRahmanconcert midway for exceeding time limit. But, on the other hand one Mumbai BJP leader dances in Mumbai Bar till 3.30 am,"" Raut said in a tweet.
“Mr @Dev_Fadnavis Isn't the law equal for everyone? Or are your leaders bigger than the land of the law?”







SHARE THIS ARTICLE ON







Get Latest India Newsalong with Latest Newsand Top Headlinesfrom India and around the world. Also follow Karnataka Election 2023 updates on Hindustan Times







ABOUT THE AUTHOR









HT News Desk



Follow the latest breaking news and developments from India and around the world with Hindustan Times' newsdesk. From politics and policies to the economy and the environment, from local issues to national events and global affairs, we've got you covered....view detail









Topics

devendra fadnavis
sanjay raut
ar rahman
+ 1 more





",Shiv Sena (Uddhav Balasaheb Thackeray) leader Sanjay Raut wrote to Maharashtra deputy chief minister Devendra Fadnavis regarding an alleged standoff. Raut said that Sachin Kamble of the Sambhaji Brigade pleaded with the staff to control the situation inside the bar that allegedly remained open around 3.30am.
72,Ask Bhushan to resign: Priyanka to PM Modi on WFI chief's remark,2023-05-01,07:14 pm,Dharini Mudgal,https://www.hindustantimes.com/india-news/modi-ji-justice-awaits-your-yes-priyanka-gandhis-swipe-at-pm-over-brij-bhushans-remark-101682936747038-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/1_mon/img_1682943222929_93.jpg,"
Congress general secretary Priyanka Gandhi Vadra on Monday took a swipe at Prime Minister Narendra Modi after the Wrestling Federation of India (WFI) chief and BJP MP Brij Bhushan Sharan Singh reportedly said he will resign if the top party leaders ask him to, saying “justice is waiting for your 'yes'.” Facing allegations of sexual harassment from some of India's top wrestlers, WFI chief Brij Bhushan Sharan Singh reportedly said that he will step down from the post if any of the top leaders will ask him to quit.




Congress general secretary Priyanka Gandhi Vadra.(ANI)








“If the PM asks, I will resign immediately. Even if (Union home minister) Amit Shah and (BJP President) JP Nadda ask, I will do so,” Singh was quoted as saying by News24.
Reacting to his statement, Priyanka Gandhi Vadra, who met and extended her support to the protesting wrestlers at Delhi's Jantar Mantar, said in a tweet, “@narendramodi ji keh dijiye. Nyay ko aapki ‘haan’ ka intezaar hai (@narendramodi ji ask him. Justice awaits your 'yes').""










Two FIRs have been filed against the BJP MP following the Supreme Court's intervention, the first pertaining to allegations levelled by a minor, which has been registered under the Protection of Children from Sexual Offences (POCSO) Act along with relevant sections of the Indian Penal Code (IPC) concerning outraging modesty.
The protests against the WFI chief first broke out in January but the Indian Olympic Association (IOA) and the government then managed to placate the situation by forming a probe panel. Top Indian wrestlers, including Bajrang Punia, Sakshi Malik and Vinesh Phogat, among others renewed their protest last week demanding action against the BJP leader.
On Monday, Singh said that all activity in the sport had come to a standstill in the last four months due to protests by the country's top wrestlers. The WFI chief added that he is ready to be ""hanged"" but wrestling activity, including national championships and camps, should not stop as it would be detrimental to the cadet and junior wrestlers.






""All wrestling activity has come to a standstill in the the last four months. I say hang me, but don't stop wrestling activity; don't play with the future of children. Allow the cadet nationals to take place, whosoever organises it... be it Maharashtra, Tamil Nadu, Tripura, but don't stop the (wrestling) activity,"" said Brij Bhushan in an interaction with the media.

SHARE THIS ARTICLE ON







Get Latest India Newsalong with Latest Newsand Top Headlinesfrom India and around the world. Also follow Karnataka Election 2023 updates on Hindustan Times







ABOUT THE AUTHOR









HT News Desk



Follow the latest breaking news and developments from India and around the world with Hindustan Times' newsdesk. From politics and policies to the economy and the environment, from local issues to national events and global affairs, we've got you covered....view detail









Topics

priyanka gandhi vadra
narendra modi
brij bhushan sharan singh
wrestlers protest
+ 2 more





","Congress general secretary Priyanka Gandhi Vadra took a swipe at Prime Minister Narendra Modi. WFI chief Brij Bhushan Sharan Singh reportedly said he will resign if the top party leaders ask him to, saying “justice is waiting for your 'yes'”"
