Unnamed: 0,headlines,date,time,author,read_more,image_url,ctext,summary
57,US Fed hikes key interest rates by 25 bps to 16-year high,2023-05-03,11:36 pm,Pragya Swastik,https://www.reuters.com/markets/us/fed-likely-hike-rates-hint-pause-tightening-cycle-2023-05-03/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/3_wed/img_1683123483650_13.jpg,"WASHINGTON, May 3 (Reuters) - The Federal Reserve moved its management of the post-pandemic economic recovery into a new phase on Wednesday with what may be the last in a historic series of interest rate hikes and heightened attention to credit and other economic risks.The U.S. central bank raised its benchmark overnight interest rate by a quarter of a percentage point to the 5.00%-5.25% range, as expected by financial markets, but in doing so dropped from its policy statement language saying that it ""anticipates"" further rate increases would be needed.The change doesn't foreclose the central bank's policy-setting committee from hiking rates again when it meets in June, but Fed Chair Jerome Powell said it was now an open question whether further increases will be warranted in an economy still facing high inflation, but also showing signs of a slowdown and with risks of a tough credit crackdown by banks on the horizon.""We're closer, or maybe even there,"" Powell said of the end-point of rate increases that have boosted the Fed's policy rate by a full 5 percentage points in the 10 meetings since March 2022, a torrid pace for the central bank and one that may now warrant allowing some time for the impact to be felt in full.Using language reminiscent of when it halted its tightening cycle in 2006, the Fed said that ""in determining the extent to which additional policy firming may be appropriate,"" officials would take into account how the impact of monetary policy was accumulating in the economy.Top of mind: inflation and the impact of a credit tightening Fed officials feel is still evolving in the wake of both higher interest rates and a financial sector rattled by the recent failure of three U.S. banks.At a press conference following the release of the statement, Powell said inflation remains the chief concern, and that it is therefore too soon to say with certainty that the rate-hike cycle is over.""We are prepared to do more"" he said, with policy decisions from June onward to be made on a ""meeting-by-meeting"" basis.He also pushed back on market expectations that the policy-setting Federal Open Market Committee would cut rates this year, saying such a move was unlikely.""We on the committee have a view that inflation is going to come down not so quickly, it will take some time,"" he told reporters, and ""in that world, if that forecast is broadly right, it would not be appropriate to cut rates"" this year.Powell, however, agreed ""policy is tight,"" and said that makes it possible the central bank has done enough with rates, particularly given the developing strains in the economy, the possibility that credit tightening by banks may slow the economy more than expected, and a remaining Fed hope that a recession can be avoided.The Fed's policy rate is now roughly the same as it was on the eve of a destabilizing financial crisis 16 years ago, and is at the level which a majority of Fed officials projected in March would in fact be ""sufficiently restrictive"" to return inflation to the central bank's 2% target. Inflation is currently still more than twice that target.Economic growth remains modest, but ""recent developments are likely to result in tighter credit conditions for households and businesses and to weigh on economic activity, hiring and inflation,"" the Fed said in its statement.Yet job gains ""have been robust,"" the Fed said, and Powell noted that some recent data on falling job openings and lower earnings growth, coupled with historically low unemployment, supported the idea that the economy could slow without a dramatic rise in joblessness.""The case of avoiding a recession is in my view more likely than that of having a recession,"" Powell said.Risks around a U.S. debt limit standoff between Republicans in Congress and Democratic President Joe Biden have added to the sense of caution about trying to tighten financial conditions further.The shift in the Fed's approach was reflected in U.S. interest rate futures, which showed broad expectations for no hikes at either of the central bank's next two policy meetings.U.S. stocks initially held onto gains after the release of the Fed statement, but fell later in the afternoon and closed lower. Yields on U.S. Treasury securities dropped sharply, while the dollar weakened against a basket of trading partner currencies.""For me the key was a change of a single word, saying that they believe that they will be determining whether future raises are necessary, whereas last time they said that they are anticipating that further rate hikes will be necessary,"" said Sam Stovall, chief investment strategist at CFRA Research. ""With the word 'determining' in place of 'anticipating,' (it) is essentially telling the markets that the Fed is now on pause.""Our Standards: The Thomson Reuters Trust Principles.Thomson ReutersCovers the U.S. Federal Reserve, monetary policy and the economy, a graduate of the University of Maryland and Johns Hopkins University with previous experience as a foreign correspondent, economics reporter and on the local staff of the Washington Post.Thomson ReutersReports on the Federal Reserve and the U.S. economy. Stories can be found at reuters.com. Contact: 312-593-8342","The U.S. central bank raised its benchmark overnight interest rate by a quarter of a percentage point. The Fed dropped from its policy statement language saying that it ""anticipates"" further rate increases. The change doesn't foreclose the central bank's policy-setting committee from hiking rates again."
58,Moscow bans unauthorised drones after Putin 'assassination' bid,2023-05-03,06:59 pm,Disha Jana,https://www.hindustantimes.com/world-news/ukraine-targets-putins-residence-moscows-mayor-announces-ban-on-unauthorised-drone-flights-101683115966655-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/3_wed/img_1683119062771_346.jpg,"
Moscow's mayor on Wednesday announced a ban on unauthorised drone flights over the Russian capital, just as the Kremlin said it had shot down two Ukrainian drones targeting President Vladimir Putin.




Kremlin said it had shot down two Ukrainian drones targeting President Vladimir Putin.(AFP)








In a statement, mayor Sergei Sobyanin said drone flights would be prohibited unless a special permit had been obtained from ""government authorities"". He added that the ban was meant to prevent unauthorised drone flights that could ""obstruct the work of law enforcement"".
bur/giv

SHARE THIS ARTICLE ON







Get Latest World Newsalong with Latest Newsfrom Indiaat Hindustan Times.




","Moscow's mayor on Wednesday announced a ban on unauthorised drone flights over the Russian capital. Kremlin said it had shot down two Ukrainian drones targeting President Vladimir Putin. Mayor Sergei Sobyanin said drone flights would be prohibited unless a special permit had been obtained from ""government authorities"""
59,Ukraine tried to assassinate Putin with drone strike on Kremlin: Russia,2023-05-03,05:50 pm,Anmol Sharma,https://www.hindustantimes.com/world-news/ukraine-attempted-drone-strike-on-kremlin-assassination-bid-on-vladimir-putin-russia-claims-news-agency-101683114041811-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/3_wed/img_1683115442651_905.jpg,"
Russia accused Ukraine of attempting a drone strike on the Kremlin with the aim of killing president Vladimir Putin, news agency Reuters reported quoting Russian news agencies. The Kremlin said it considered the attack to be a ""planned terrorist action"", RIA reported, adding that two drones had been used in the attack. Both had been disabled by Russian defences, the Kremlin was quoted as saying.




Russian President Vladimir Putin.(AFP)








""Two unmanned aerial vehicles were aimed at the Kremlin. As a result of timely actions taken by the military and special services with the use of radar warfare systems, the devices were put out of action,"" the Kremlin said in a statement.Read more: The ‘many’ assassination attempts Russian president Vladimir Putin has escaped
“We regard these actions as a planned terrorist act and an attempt on the president's life, carried out on the eve of Victory Day, the May 9 Parade, at which the presence of foreign guests is also planned,” it said.
“The Russian side reserves the right to take retaliatory measures where and when it sees fit,” the statement added.
Vladimir Putin was not injured, and there was no material damage to the buildings, the Kremlin said. Videos shared widely on social media appeared to show a plume of smoke over Kremlin.










Shortly before the Kremlin statement, Moscow city authorities issued an order banning the use of drones in the capital, Bloomberg reported.
The Kremlin also said as per local media reports that the May 9 Victory Day parade would go ahead in Moscow despite the incident.










SHARE THIS ARTICLE ON







Get Latest World Newsalong with Latest Newsfrom Indiaat Hindustan Times.







ABOUT THE AUTHOR









Mallika Soni



When not reading, this ex-literature student can be found searching for an answer to the question, ""What is the purpose of journalism in society?""...view detail









Topics

ukraine
vladimir putin
kremlin
drone strike
+ 2 more





","Kremlin said it considered the attack to be a ""planned terrorist action"" Putin was not injured, and there was no material damage to the buildings. Videos shared widely on social media appeared to show a plume of smoke over Kremlin. Moscow city authorities issued an order banning the use of drones in the capital."
60,"Trump grabbed my breasts, put his hand up my skirt on flight: Woman to court",2023-05-03,12:43 pm,Ankush Verma,https://www.hindustantimes.com/world-news/donald-trump-jessica-leeds-e-jean-carroll-donald-trump-groped-me-on-flight-woman-tells-us-civil-trial-101683052503566-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/3_wed/img_1683090992079_123.jpg,"
A woman told a New York civil trial on Tuesday that Donald Trump sexually assaulted her on a flight in the United States in the late 1970s.




Jessica Leeds, right, arrives at federal court to testify as part of a lawsuit against former President Donald Trump in New York, Tuesday, May 2, 2023. (AP Photo/Seth Wenig)(AP)








Read here: 'Donald Trump raped me', author E Jean Carroll testifies: ‘He thrust…’
Jessica Leeds recounted the alleged attack while testifying in the writer E. Jean Carroll's rape and defamation lawsuit against the ex-president.
Trump denies all allegations of sexual assault and has never been criminally prosecuted over any such claims.
Leeds told Manhattan's federal court that Trump put his hand up her skirt in the business class section of a flight to New York in 1978 or 1979.
""There was no conversation. It was like out of the blue,"" said Leeds, now 81.
""He was trying to kiss me, grabbing my breasts,"" she added.
Leeds first made the allegation in an interview with the New York Times weeks before the 2016 election that sent Trump to the White House.






Some dozen women came forward accusing Trump of sexual misconduct in the run-up to the vote.
Leeds went public with the accusation after Trump refuted sexual assault allegations during a presidential debate with Hillary Clinton.
""I was furious because he was lying,"" Leeds recalled.
Leeds was called to testify by Carroll's lawyers to try to persuade the nine-person jury that Trump has engaged in a pattern of sexual misconduct.
Carroll, 79, has sued Trump alleging he sexually assaulted her in a changing room at the luxury Bergdorf Goodman department store in Manhattan in the mid-1990s.
She also claims that Trump then defamed her when he called her ""a complete con job"" after she went public with the allegation in 2019.






Trump has repeatedly and strenuously denied the allegations.
Carroll filed her lawsuit late last year after a law took effect in New York that gave victims of sexual assault a one-year window to sue their alleged abusers decades after attacks may have occurred.
The suit seeks unspecified damages and asks that Trump retract his comments.
No criminal prosecution can stem from Carroll's civil case but if Trump loses it will be the first time he has ever been held legally liable for an allegation of sexual assault.
The case is one of several legal challenges facing Trump as the 76-year-old Republican seeks a return to the White House in next year's election.
Last month he pleaded not guilty in a criminal case related to a hush-money payment made to a porn star just before the 2016 vote.






Read here: US' state senator makes shirtless vote during Zoom meeting
Trump is also being investigated over his efforts to overturn his 2020 election loss in the southern state of Georgia, his alleged mishandling of classified documents taken from the White House and his involvement in the storming of the US Capitol by his supporters on January 6, 2021.

SHARE THIS ARTICLE ON







Get Latest World Newsalong with Latest Newsfrom Indiaat Hindustan Times.


Topics

donald trump
sexual assault
united states
+ 1 more





",Jessica Leeds told a New York civil trial on Tuesday that Donald Trump sexually assaulted her on a flight in the late 1970s. Leeds recounted the alleged attack while testifying in the writer E Jean Carroll's rape and defamation lawsuit against the ex-president. Trump denies all allegations of sexual assault and has never been criminally prosecuted.
61,We're thankful to PM Modi: Sudan evacuees after reaching Rajkot,2023-05-03,10:31 am,Athira Sasidharan,https://www.aninews.in/news/world/asia/we-are-very-thankful-to-pm-modi-evacuees-after-reaching-rajkot-from-sudan20230503024507/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/3_wed/img_1683087598392_231.jpg,"Rajkot (Gujarat) [India], May 3 (ANI): More than 150 stranded Indian evacuees reached Gujarat's Rajkot bus stand, on Tuesday late night, from war-torn Sudan under Operation Kaveri. At the bus stand, the evacuees were welcomed with roses and toffees and the drums were played to welcome them.ADM Rajkot S J Khachar, who was there at the Rajkot bus stand to receive the evacuees, said that 156 people, who have reached earlier in Agemdabad from Sudan, have reached Rajkot and will be sent to their houses and earlier two senior citizens were sent back to their homes by ambulance.""This is only possible because of Prime Minister Narendra Modi. We have reached safely because of Narendra Modi. We met our family members. We are very thankful to PM Modi,"" one of the evacuees said. ""I am very happy to be back in India. The situation in Sudan is very bad. The civil war is going on in the country. It was not impossible to come out in such a situation thanks to PM Modi, the Indian Navy, the Indian Air Force, the External Affairs Ministry, and the Embassy of Sudan,"" another evacuee said. Another evacuee stated that she is very grateful to the Indian government, PM Modi and the Indian military. All the arrangements were great and smooth.Earlier, on Tuesday morning, 231 Indian evacuees reached Gujarat's Ahmedabad from Saudi Arabia's Jeddah, External Affairs Minister S Jaishankar said.""Another #OperationKaveri flight lands in Ahmedabad. 231 more passengers have reached home safely,"" the EAM tweeted.This was the 10th flight carrying Indian nationals that left Jeddah earlier on Tuesday.Taking to Twitter, the Ministry of External Affairs official spokesperson Arindam Bagchi wrote, ""#OperationKaveri 10th outbound flight carrying Indian evacuees from Jeddah. 231 passengers are en route to Ahmedabad.""The United Nations humanitarian coordinator in Sudan has warned that the humanitarian crisis in the country is turning into a ""full flown catastrophe"" and that the risk of spillover into neighbouring countries was worrisome.""It has been more than two weeks of devastating fighting in Sudan, a conflict that is turning Sudan's humanitarian crisis into a full-blown catastrophe,"" Abdou Dieng, Resident and Humanitarian Coordinator in the country, told a briefing of member states via video link.Fighting is underway in Khartoum as the UN warns that Sudan is at a humanitarian ""breaking point"".Rival military forces accuse each other of new violations of a ceasefire that they had just agreed to extend as their devastating conflict enters a third week.Sudan continues to face bloodshed as a result of clashes between the army and paramilitary forces.Earlier, External Affairs Minister (EAM) S Jaishankar on Sunday said that nearly 2300 evacuee Indians have reached the country.""A C-130 Indian Airforce flight has landed in New Delhi with 40 passengers. With this flight, around 2,300 people have reached India,"" EAM Jaishankar tweeted. (ANI)","More than 150 stranded Indian evacuees reached Gujarat's Rajkot bus stand, on Tuesday late night, from war-torn Sudan under Operation Kaveri. 156 people, who have reached earlier in Agemdabad from Sudan, will be sent to their houses and earlier two senior citizens were sent back to their homes by ambulance. This was the 10th flight carrying Indian nationals that left Jeddah earlier on Tuesday."
62,US policeman who held back crowd convicted of aiding Floyd's murder,2023-05-03,10:40 am,Bhawana Chaudhary,https://www.hindustantimes.com/world-news/us-policeman-who-held-back-crowd-convicted-in-george-floyd-murder-101683048504950-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/3_wed/img_1683088696294_672.jpg,"
The last of four former Minneapolis police officers charged in the death of George Floyd has been found guilty of manslaughter.




This photo shows Tou Thao, a former Minneapolis police officer who held back bystanders while his colleagues restrained a dying George Floyd.(AP)








Tou Thao, who held back onlookers as three other officers pinned the 46-year-old Black man to the ground, was convicted by Hennepin County District Court Judge Peter Cahill after a bench trial in the northern US city.
Thao opted to be tried by a judge rather than by a jury. Cahill convicted him on Monday and the decision was released on Tuesday.
Derek Chauvin, a 19-year veteran of the Minneapolis police force, was captured in a video that went viral kneeling on Floyd's neck for nearly 10 minutes, until he passed out and died.
Two other officers helped restrain Floyd, who lay handcuffed face down on the ground complaining he was unable to breathe, while Thao kept away the crowd.






""Like the bystanders, Thao could see Floyd's life slowly ebbing away as the restraint continued,"" the judge said.
""Yet Thao made a conscious decision to actively participate in Floyd's death: he held back the concerned bystanders and even prevented an off-duty Minneapolis firefighter from rendering the medical aid Floyd so desperately needed.""
Floyd's May 2020 death sparked protests against racial injustice and police brutality across the United States.
Chauvin, who is white, was convicted of murder in April 2021 and sentenced to 22-and-a-half years in prison.
The other two officers who restrained Floyd, Thomas Lane and J. Alexander Kueng, pleaded guilty to second degree manslaughter, the same charge leveled against Thao.
Lane was sentenced to 36 months in prison while Kueng received 42 months.






Thao's sentencing was set for August 7.
Chauvin, Lane, Kueng and Thao were also convicted of federal charges of violating Floyd's civil rights during his arrest for allegedly using a counterfeit $20 bill.
Minnesota Attorney General Keith Ellison called Thao's conviction the ""historic and the right outcome.""
""It brings one more measure of accountability in the tragic death of George Floyd,"" Ellison said in a statement. ""Accountability is not justice, but it is a step on the road to justice.""
str-cl/mlm

SHARE THIS ARTICLE ON







Get Latest World Newsalong with Latest Newsfrom Indiaat Hindustan Times.


Topics

george floyd
united states





","Tou Thao held back onlookers as three other officers pinned the 46-year-old Black man to the ground. Derek Chauvin, a 19-year veteran of the Minneapolis police force, was captured in a video that went viral kneeling on Floyd's neck for nearly 10 minutes. Chauvin was convicted of murder in April 2021 and sentenced to 22-and-a-half years in prison."
63,Kenyan pastor faces terror charge after 109 people starve to death,2023-05-02,08:31 pm,Disha Jana,https://www.reuters.com/world/africa/kenyan-cult-leader-appears-court-after-more-than-100-followers-die-2023-05-02/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/2_tue/img_1683037483260_730.jpg,"NAIROBI, May 2 (Reuters) - A Kenyan cult leader accused of ordering his followers to starve themselves to death appeared in court on Tuesday as investigators searched for more bodies in a forest in eastern Kenya where 101 corpses have already been unearthed.Kenyan authorities say the dead were members of the Good News International Church led by Paul Mackenzie, 50, who had predicted the world would end on April 15 and ordered his followers to kill themselves to be the first to go to heaven.The death toll stands at 109 - 101 bodies, mostly children, found in mass graves and eight people found alive who later died - but could rise further. The interior ministry said more than 400 people are missing.Mackenzie, who is in police custody, has not commented publicly on the accusations against him nor been required to enter a plea to any criminal charge. Two lawyers acting for him have declined to comment.An investigator involved in the case, who did not wish to be identified, told Reuters Mackenzie has denied ordering his followers to fast.Mackenzie faces a number of charges relating to earlier alleged offences, but prosecutors have yet to issue a charge sheet in relation to the mass graves.Citizen Television showed Mackenzie appearing in court in the coastal town of Malindi, about an hour and a half away by car from the Shakahola forest where the mass graves have been found.He was wearing a pink shirt and jacket, standing alongside eight other cult members.Kenyan media reported that the Malindi court transferred the case to the larger port city of Mombasa.The government's chief pathologist said on Monday that so far 10 autopsies had taken place, on the bodies of one adult and nine children. Most showed signs of starvation, while two children showed signs of asphyxiation, he said.Our Standards: The Thomson Reuters Trust Principles.","Kenyan cult leader accused of ordering followers to starve themselves to death. Paul Mackenzie, 50, appeared in court on Tuesday as investigators searched for more bodies. Death toll stands at 109 - 101 bodies, mostly children, found in mass graves. Interior ministry said more than 400 people are missing."
64,Israel Prez to reach UK King Charles' coronation venue on foot,2023-05-02,06:06 pm,Disha Jana,"https://www.reuters.com/world/israeli-president-uks-chief-rabbi-walk-charles-coronation-due-sabbath-2023-05-02/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts#:~:text=JERUSALEM%2C%20May%202%20(Reuters),Herzog's%20office%20said%20on%20Tuesday ",https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/2_tue/img_1683029956234_671.jpg,"JERUSALEM, May 2 (Reuters) - Israeli President Isaac Herzog and British Chief Rabbi Ephraim Mirvis will walk to the coronation of King Charles in London on Saturday to abide by a religious prohibition on travel by car during the Jewish Sabbath, Herzog's office said on Tuesday.Herzog and his wife will represent Israel at the event and will stay at accommodation near Westminster Abbey, where Charles will be crowned in Britain's first such ceremony in 70 years.Herzog's arrival is being coordinated with Mirvis to ensure proper observance of the Sabbath, his office said in its statement.Britain's chief rabbi is due to deliver a special prayer at the service.Our Standards: The Thomson Reuters Trust Principles.",Israeli President Isaac Herzog and British Chief Rabbi Ephraim Mirvis will walk to the coronation of King Charles in London. They will abide by a religious prohibition on travel by car during the Jewish Sabbath. Herzog and his wife will represent Israel at the event and will stay near Westminster Abbey.
65,"Skydiver killed in mid-air collision in Turkey, UK man arrested",2023-05-02,09:22 pm,Disha Jana,https://www.news18.com/amp/world/british-paraglider-arrested-after-mid-air-collision-leaves-skydiver-dead-in-turkey-7703347.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/2_tue/img_1683039937219_205.jpg,"A British man has been arrested in Turkey after a fatal mid-air collision with two other skydivers sending the two plummeting onto a hotel roof. Thomas Aitken, 45, was arrested by police after 30-year-old Orkut Baysal died and 45-year-old Andac Unsal was injured. The mid-air disaster happened during windy conditions in Turkey’s Fethiye district, in the province of Mugla. The collision happened when Orkut and Andac, both from Turkey, were reportedly performing a tandem flight at the same time Aitken was carrying out a solo jump, Metro reported.During the descent, the two parachutes became entangled during descent at just 20 metres off the ground. The skydivers crashed into a hotel roof, landing on the edge of a swimming pool. The paragliders were rushed to a hospital but Baysal died of multiple injuries while Aitken and Unsal were injured.King Charles III Coronation | World Leaders Attends Coronation Of King Charles | UK News | News18King Charles III Coronation | King Charles Crowning Moment | Westminster Abbey | English NewsPolice said that they are investigating the cause of the collision and whether there was negligence from those involved.Read all the Latest News hereAbout the Author","Thomas Aitken, 45, was arrested by police after a fatal mid-air collision with two other skydivers in Turkey. The two parachutes became entangled during descent at just 20 metres off the ground, sending the two plummeting onto a hotel roof. Police are investigating the cause of the collision and whether there was negligence from those involved."
66,Australia to ban recreational vaping in major public health move,2023-05-02,04:56 pm,Bhawana Chaudhary,https://www.reuters.com/world/asia-pacific/australia-ban-recreational-vaping-e-cigarette-crackdown-2023-05-02/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/2_tue/img_1683022149720_625.jpg,"SYDNEY, May 2 (Reuters) - Australia said on Tuesday it will ban recreational vaping and tighten other aspects of e-cigarette laws in the biggest crackdown on the tobacco industry in more than a decade to try to stop an alarming rise in teenage vaping.The government aims to ban all disposable vapes, which often comes in fruity flavours, ban the import of non-prescription vapes and limit nicotine levels, aiming for the sale of vapes to be confined to helping smokers quit.""Just like they did with smoking, Big Tobacco has taken another addictive product, wrapped it in shiny packaging and added flavours to create a new generation of nicotine addicts,"" Health Minister Mark Butler said in a speech at the National Press Club.Vaping, widely seen as a safer alternative to smoking cigarettes and useful for helping smokers quit, involves heating a liquid that contains nicotine in what is called an e-cigarette and turning it into a vapour that users inhale.But studies have shown the potential of long-term harm from the addictive e-cigarettes.Under the new rules, vapes will be sold only in pharmacies and require ""pharmaceutical-type"" packaging. Disposable vapes popular with young people will also be banned.Though a prescription is needed to buy nicotine vapes in Australia, lax border enforcement and a thriving illegal market mean they are readily available in convenience stores and other outlets.Major vape manufacturer Philip Morris (PM.N) welcomed the crackdown on such shops.""Nicotine vaping products sold in corner stores have always been illegal,"" a spokesperson for the company said.""We have been urging enforcement against these illegal products for several years and hope this will now happen.""Butler said vaping had become a recreational product in Australia, mostly sold to teenagers and young people, who are three times as likely to take up smoking.""This is a product targeted at our kids, sold alongside lollies and chocolate bars,"" Butler said. ""Vaping has now become the number one behavioural issue in high schools. And it's becoming widespread in primary schools as well.""Doctors backed the vaping crackdown but urged the government to do more to limit the number of young people taking it up.""Nicotine vaping products are being sold featuring colourful flavours and we have even seen products featuring the same type of imagery as children's breakfast cereal including cartoon characters,"" said Nicole Higgins, president of the Royal Australian College of General Practitioners.About 22% of Australians aged 18-24 have used an e-cigarette or vaping device at least once, data last year showed.The federal budget, due out next week, will include A$234 million ($155 million) for measures to protect against the harm caused by tobacco and vaping.Australia has one of the toughest anti-smoking laws in the world.In 2012, it became the first country to force cigarette producers to abandon distinct, colourful branding and sell their products in uniformly drab packets.Tobacco firms were quick to switch to e-cigarettes that offer different flavours and created designs targeting a new generation of users.Butler said the government had no plan to follow neighbouring New Zealand in banning cigarette sales for future generations but said the tax on tobacco would be raised by 5% a year over the next three years in a bid to curb sales.Some countries have tried to restrict vaping and some see it as a good way to get smokers to kick the habit.Britain said in April up to one million smokers would be encouraged to swap cigarettes for vapes, in what was a world first, offering financial incentives for pregnant women and providing e-cigarette starter kits to help.Our Standards: The Thomson Reuters Trust Principles.","The government aims to ban all disposable vapes, which often comes in fruity flavours. It will also ban the import of non-prescription vapes and limit nicotine levels. Vaping is widely seen as a safer alternative to smoking cigarettes and useful for helping smokers quit."
67,UK to acquire fleet of 10 ships to house asylum seekers: Report,2023-05-02,05:00 pm,Bhawana Chaudhary,https://www.news18.com/amp/world/uk-may-house-asylum-seekers-in-barges-cruise-ships-report-7699339.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/2_tue/img_1683024927022_418.jpg,"The UK Home Office will use 10 redundant cruise ships, ferries and barges to keep asylum seekers in ports around the country, the Guardian said in a report. The Home Office directed officials to consider “all options"" to house people stuck in processing delays and are also considering housing them in former military camps and prisons.The Guardian said that the officials may have to find more hotels to keep people as they failed to find 10,000 spaces in military camps, disused prisons and large vessels as they had predicted earlier.The report by the news agency citing people familiar with the developments said that a feasibility study is being conducted by a leading maritime company to see if migrants can be housed in redundant oil rigs, despite the idea being rejected in 2020.The government is caught in a tough situation because members of the ruling party are concerned about the use of hotels in their constituencies to house migrants.The government recently confirmed plans to house about 400 people in a giant barge in Dorset. The barge will house asylum seeking single men who are the end of their asylum-processing claims and more people are likely to arrive in summer.Suella Braverman, UK home secretary, is also considering a deal for an 1,800-capacity former cruise ship to house migrants. The ship will be docked in Mersey.King Charles III Coronation | World Leaders Attends Coronation Of King Charles | UK News | News18King Charles III Coronation | King Charles Crowning Moment | Westminster Abbey | English NewsLocal politicians have slammed the move and called it a “floating prison"", according to the Guardian.The Home Office is facing problems in addressing the asylum backlog with hundreds of migrants still arriving across the Channel every week as official focus on search for suitable vessels to house asylum seekers, and the logistics of where to berth them, the Guardian said.The UK’s Home Office has been instructed to find another 10,000 places not in hotels for the end of this year but they have found only 5,400 places so far.Currently 400 hotels are being used to house 51,000 asylum seekers, at a reported daily cost of £6.2 million.The Home Office in an internal report earlier warned that plans to detain people on large vessels offshore could be costly, amounting to £7 million.Read all the Latest News hereAbout the Author","The UK Home Office will use 10 redundant cruise ships, ferries and barges to keep asylum seekers in ports around the country. The Home Office directed officials to consider “all options"" to house people stuck in processing delays. The government is caught in a tough situation because members of the ruling party are concerned about the use of hotels in their constituencies."
