Unnamed: 0,headlines,date,time,author,read_more,image_url,ctext,summary
23,He was never an option: Muzumdar on Rahul not playing WTC final,2023-05-06,04:56 pm,Ankur Taliyan,https://www.hindustantimes.com/cricket/kl-rahul-was-never-an-option-if-you-want-man-to-man-replacement-ex-rr-coachs-startling-wtc-final-statement-101683366339354-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683369718183_276.jpg,"
India's star batter KL Rahul confirmed on Friday that he would miss the World Test Championship final against Australia next month after picking a hamstring injury during the 2023 Indian Premier League. Rahul injured his hamstring after he dived to stop a boundary during Lucknow Super Giants' match against Royal Challengers Bangalore earlier this month, and while he did come to bat following the ninth wicket of LSG's innings, he had visible discomfort in running between the wickets.




Medical staff examines Lucknow Super Giants' captain KL Rahul after he got injured while fielding during the Indian Premier League (IPL) match between Lucknow Super Giants and Royal Challenger Bangalore in Lucknow, India, Monday, May 1, 2023. (AP Photo/Surjeet Yadav)(AP)








Rahul was widely seen as India's potential wicketkeeper-batter option for the title clash against Australia in June, even with KS Bharat being in the squad as the first-choice keeper. However, former Indian batter Amol Muzumdar believes that Rahul was never an option because the English conditions are harder for a wicketkeeper. Interestingly, Muzumdar dropped Ishan Kishan's name as the player who could potentially make into the XI.Also read: John Cena's blockbuster reaction to MS Dhoni's 'you can't see me' gesture during IPL 2023
“I'll stick with what I said. You need genuine keeper who can bat a little. KL Rahul was never an option, for me, at least, in Test matches. It's okay for T20 or a fifty-over match, but for Test – especially in England – where the ball nibbles around, you need a genuine keeper,” Muzumdar told ESPNCricinfo.






“Looking at the situation, what has happened to Rahul is unfortunate. But I would be inclined to include Ishan Kishan in the team, looking at his form. Why we talked about KL Rahul and KS Bharat… is because of the unfortunate incident to Rishabh Pant. Now, if you want a man-to-man replacement, you can't get any closer to Pant than Ishan Kishan. So, he comes into my team. He should be included,” Muzumdar further said.
The Indian domestic veteran did, however, insisted that he would look at all the possible options closely during the nets in days before the WTC Final to take a final call on the XI. The final takes place between June 7-11 at the Oval in London.







SHARE THIS ARTICLE ON







Catch all the Latest Cricket News  and Live score along with  IPL 2023 and  IPL schedule related updates on Hindustan Times







ABOUT THE AUTHOR









HT Sports Desk



At HT Sports Desk, passionate reporters work round the clock to provide detailed updates from the world of sports. Expect nuanced match reports, previews,reviews, technical analysis based on statistics, the latest social media trends, expert opinions on cricket, football, tennis, badminton, hockey,motorsports, wrestling, boxing, shooting, athletics and much more....view detail









Topics

kl rahul
indian cricket team
ipl
world test championship
+ 2 more





",India's star batter KL Rahul confirmed on Friday that he would miss the World Test Championship final against Australia next month. Rahul injured his hamstring after he dived to stop a boundary during Lucknow Super Giants' match against Royal Challengers Bangalore earlier this month. The final takes place between June 7-11 at the Oval in London.
24,You will get unimaginable hate now: Vivek to The Kerala Story team,2023-05-06,04:26 pm,Udit Gupta,https://www.hindustantimes.com/entertainment/bollywood/vivek-agnihotri-warns-the-kerala-story-team-will-get-unimaginable-hate-feel-suffocated-your-lives-wont-be-same-101683358436994-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683364269345_458.jpg,"
Filmmaker Vivek Agnihotri has given the team of The Kerala Story a 'bad news' a day after its release. Taking to Twitter on Saturday, Vivek penned a long note in which he told film's producer Vipul Shah, director Sudipto Sen and actor Adah Sharma that their lives henceforth 'will not be the same'. He warned that they will 'receive unimaginable hate, feel suffocated, get confused and demoralised'. (Also Read | The Kerala Story box office day 1 collection: Sudipto Sen's film earns over ₹8 crore amid controversy)




Vivek Agnihotri has given a warning to The Kerala Story's team.








Vivek tweeted, “CINEMA AND INDIC RENNIASANCE: The Kerala Story. I grew up listening to great filmmakers and cinema critics that the only purpose of art is to provoke people into questioning their own beliefs and biases. I also grew up listening that cinema reflects the reality of a society. I was told that cinema must destroy old Gods and create new Gods.”
He also said, “I have come to realise that in modern times cinema has the power to do what media and politics can’t do. It can present uncomfortable reality, correct history, fight culture war and also become the soft power of a nation for larger interest. In India, making such cinema is not easy. I tried it with Buddha in A Traffic Jam, The Tashkent Files and The Kashmir Files. I have been physically, professionally, socially and psychologically assaulted.”










""Even my forthcoming film The Vaccine War, a positive film, celebrating India’s greatest achievement, is constantly being attacked. Mostly by the same people who taught me all the above. When it releases, later this year, I can guarantee they will attack it with a new design because they don’t want India to succeed. Because Truth must not be told. Bharat must not be celebrated,"" added the filmmaker.






Vivek continued to speak about ‘enemies of truth’, justice and Dharma. ""Dear Vipul Shah & @sudiptoSENtlm, @adah_sharma and team of #TheKeralaStory, first let me congratulate you for the brave effort. At the same time, let me also give you the bad news that from here on, your lives will not be the same. You will receive unimaginable hate. Your will feel suffocated. Many times you may get confused and demoralised. But remember, God tests the shoulders on which he can put the responsibility of becoming the change agents,"" he tweeted.
""If cinema is a medium to follow your course of Dharma, never stop. Let the community of Indic storytellers grow. Help new, young talented, Indic storytellers. Let this Indic Renaissance become the guiding light of a New Bharat. And whenever you feel nobody is understanding you, remember Gurudev’s lines: Ekla Chalo Re (Go forward alone). Best. Always. With love, VRA,"" concluded his post.






The Kerala Story has been written and directed by Sudipto Sen and stars Adah Sharma, Yogita Bihani, Siddhi Idnani and Sonia Balani in the lead roles. A row started when the trailer claimed that 32,000 girls from the state went missing and later joined the terrorist group, ISIS. The Kerala High Court on Friday noted that the producers have published a disclaimer which said that the film has fictionalised and is a dramatised version of events and that the film doesn't claim accuracy or factuality of historic events.

SHARE THIS ARTICLE ON







Get more updates from Bollywood, Hollywood, Musicand Web Seriesalong with Latest Entertainment Newsat Hindustan Times.











ABOUT THE AUTHOR









HT Entertainment Desk



Dedicated professionals who write about cinema and television in all their vibrancy. Expect views, reviews and news.









Topics

vivek agnihotri
vipul amrutlal shah
adah sharma
+ 1 more





","Vivek Agnihotri has given the team of The Kerala Story a 'bad news' A day after its release, Vivek penned a long note in which he told film's producer Vipul Shah, director Sudipto Sen and actor Adah Sharma that their lives henceforth 'will not be the same' He warned that they will'receive unimaginable hate, feel suffocated, get confused and demoralised'"
25,Power cut during President Murmu's speech in university in Odisha; pic surfaces,2023-05-06,04:30 pm,Arshiya Chopra,https://theprint.in/india/power-snag-during-president-murmus-convocation-address/1559427/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683367831917_73.jpg," Baripada (Odisha), May 6 (PTI) Lights went off during President Droupadi Murmu’s address at the 12th convocation of the Maharaja Shri Ramchandra Bhanjadeo University here on Saturday plunging the venue into darkness. The snag at the high security programme lasted from 11.56 AM to 12.05 PM. It took place barely a few minutes into’s Murmu’s speech, but she continued as the mike system at the venue was unaffected. The air conditioning system too worked normally. Murmu was heard saying that power is “playing hide and seek” and the large audience sat patiently to hear her though nothing was visible. Murmu, who hails from Rairangpur in Mayurbhanj district of Odisha, is considered the daughter of the soil. Tata Power, North Odisha Power Distribution Limited’s CEO Bhaskar Sarkar said that there was no distribution disruption in the hall and the glitch was perhaps due to some defects in the electrical wiring. University vice-chancellor Santosh Kumar Tripathy regretted the incident and apologised for the power glitch during President Murmu’s speech. “I am extremely sorry and blame myself for the unfortunate incident. We are ashamed for the power failure. We will certainly probe into the incident and action will be taken against persons responsible for the incident,” the VC told reporters. He said the state-owned Industrial Development Corporation Limited had supplied the generator for the event. “We will ask them the reason for the power snag. PTI COR AAM KK KK KKThis report is auto-generated from PTI news service. ThePrint holds no responsibility for its content.",Lights went off during President Droupadi Murmu’s address at the 12th convocation of the Maharaja Shri Ramchandra Bhanjadeo University. The snag at the high security programme lasted from 11.56 AM to 12.05 PM. Murmu was heard saying that power is “playing hide and seek”
26,Dentsu COO lists reasons for not owning a house despite earning ₹1.5 crore a year,2023-05-06,04:54 pm,Hiral Goyal,https://www.news18.com/amp/business/dentsu-coo-earns-rs-1-5-crore-a-year-but-still-stays-in-rented-house-check-why-he-doesnt-own-a-house-7734919.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683371584066_690.jpg,"At a time when the country’s real estate is seeing a boost in luxury property demand, advertising firm Dentsu COO Bhasker Jaiswal refuses to own a house. Instead, he, who can comfortably afford a house, prefers renting a house. He currently spends about Rs 2.4 lakh per month for his sprawling apartment in Mumbai, and has spent over Rs 2 crore in the last 25 years.In an episode of ‘Fix Your Finance’ with YouTuber Anshuman Sharma, Jaiswal revealed his current total income of Rs 1.5 crore, which includes his salary and rental income. He is of the view that owning a house locks people in for a long time and lets go of opportunities that can take people to various cities.“One is the effort required to acquire a house. So you have to do a lot of research. It is very taxing, it’s not easy,"" said Jaiswal, who has lived and worked in Delhi, Bengaluru, Mumbai, Malaysia, Guangzhou and Shanghai – renting in each place where he worked.“Number two,"" he elaborated, “is the risk attached to it. Because if you just look at the rate of return you get, it’s not worth it.""“You can make much better returns even putting your money in debt funds,"" he explained.Jaiswal then spoke about the third and last reason why he prefers renting. “I think the third thing is you are locking yourself for a very long time,"" he said.The COO of Dentsu further said that a home provides a comfort zone, but envisioning yourself in the same city for decades can limit your economic opportunities. Even within a city, people choose jobs depending on where their house is located, he said.Read all the Latest Business News, Tax News and Stock Market Updates hereAbout the Author"," advertising firm Dentsu COO Bhasker Jaiswal refuses to own a house. He is of the view that owning a house locks people in for a long time. He has lived and worked in Delhi, Bengaluru, Mumbai, Malaysia, Guangzhou and Shanghai."
27,Anti-monarchy protesters held in UK amid King Charles' coronation,2023-05-06,03:29 pm,Disha Jana,https://www.reuters.com/world/uk/police-arrest-anti-monarchy-protesters-ahead-king-charles-coronation-2023-05-06/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683366410081_617.jpg,"LONDON, May 6 (Reuters) - Police arrested the leader of the anti-monarchy group Republic hours before King Charles' coronation on Saturday, taken away from a few hundred protesters who had gathered among the crowds lining the procession route in central London.Republic had said it would mount the biggest protest against a British monarch in modern history. Protesters wore yellow t-shirts to stand out and held up signs saying ""Not My King"".They spent most of the service booing or singing songs such as ""he is just a normal man"".But London police had warned they would take action if protesters tried to ""obstruct the enjoyment and celebration"" of the day, and they formed a ring around the group.Republic said its leader Graham Smith had been detained on Saturday morning and a photo posted on Twitter showed him sitting on the ground surrounded by police officers.""It is disgusting and massively over the top,"" said Kevin John, 57, a salesman from Devon who was among the protesters.""It is also hugely counterproductive by the police because all it has done is create a massive amount of publicity for us. It is completely crazy.""Police did not confirm Smith's arrest but said they had arrested four people on suspicion of causing a public nuisance and three people on suspicion of possessing articles to cause criminal damage in what they called a ""significant police operation"".Republic said hundreds of its placards had been seized.Protests also took place in Glasgow in Scotland and Cardiff in Wales, with signs held up saying: ""Abolish the monarchy, feed the people."" On social media, many contrasted the cost of living crisis in Britain with the pomp and pageantry on display at the coronation.Although the protesters were in a minority compared with the tens of thousands gathered on London’s streets to support the king, polls suggest support for the monarchy is declining and is weakest among young people.With the crown passing from Queen Elizabeth to her less popular son, republican activists hope Charles will be the last British monarch to be crowned.[1/7] Protesters hold placards as people gather on the day of Britain's King Charles and Queen Camilla's coronation ceremony, in London, Britain May 6, 2023. REUTERS/Piroschka van de Wouw/Pool""It has a hereditary billionaire individual born into wealth and privilege who basically symbolises the inequality of wealth and power in our society,"" said lawmaker Clive Lewis, who was among the anti-monarchy protesters.In London, protesters demanded an elected head of state. They say that the royal family has no place in a modern constitutional democracy and is staggeringly expensive to maintain.Most of the anti-monarchy protesters on Saturday had congregated in Trafalgar Square next to the bronze statue of King Charles I, who was beheaded in 1649, leading to a short-lived republic.Some held up signs saying ""privatise them"" and ""abolish the monarchy, not the right to protest"".Other signs featured a picture of Meghan, the wife of Charles' son Prince Harry, with the words ""the people's princess"", and ""God Save the King"" with a picture of the late soccer great Pele.Since Charles became king last September, there have been protests at royal events. He was heckled at a Commonwealth Day event at Westminster Abbey in March and targeted with eggs in York in November.The death of the queen has also reignited debate in other parts of the world, such as Australia and Jamaica, about the need to retain Charles as their head of state.The state government of New South Wales said it had decided not to light up the sails of the Sydney Opera House to mark the coronation, in order to save money.While many other European monarchies have come and gone, or are far diminished in scale and importance, the British royal family has remained remarkably resilient.In Britain, polls show the majority of the population still want the royal family, but there is a long-term trend of declining support.A poll by YouGov last month found 64% of people in Britain said they had little or no interest in the coronation. Among those aged 18 to 24, the number voicing little or no interest rose to 75%.More than 11,000 police officers are on patrol for the coronation, the biggest ceremonial event staged in the British capital for 70 years.Our Standards: The Thomson Reuters Trust Principles.","Police arrest the leader of the anti-monarchy group Republic hours before King Charles' coronation. Protesters wore yellow t-shirts to stand out and held up signs saying ""Not My King"" London police had warned they would take action if protesters tried to ""obstruct the enjoyment and celebration"" of the day."
28,Live streaming of court proceedings has flip side: CJI,2023-05-06,03:21 pm,Deepika Bhatt,https://www.hindustantimes.com/india-news/livestreaming-of-sc-proceedings-comes-with-a-flip-side-cji-dy-chandrachud-watch-101683358998085-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683365306326_305.jpg,"
The livestreaming of Supreme Court proceedings has a ‘flip side,’ as every word spoken by judges in the court is now up in the public realm, Chief Justice of India (CJI) DY Chandrachud remarked on Saturday.




CJI Dhananjaya Y Chandrachud (Hindustan Times)








“Livestreaming that we are doing, has a flip side…we as judges need to be trained ourselves, because we are now working in the age of social media. Every word we say in the court, is up on the public realm,” said CJI Chandrachud, according to PTI. He was delivering a speech at the inauguration ceremony of Neutral Citation for the Indian Judiciary and National Conference on Digitization, in Bhubaneswar.










The CJI continued: “Today, most high courts are doing livestreaming on YouTube…you have these little clips about a judge in the Patna high court asking an IAS officer as to why he was not appropriately dressed in a suit, as opposed to being dressed only in a shirt and a trouser. Or somebody in the Gujarat high court saying something about, you know, why a lawyer is not ready with her cases. So, a lot of funny stuff is going on the YouTube, which we need to control. This is serious stuff…what happens in a court is extremely serious stuff.”Livestreaming of Supreme Court proceedings
In September last year, for the first time in its history, the apex court began livestreaming of the hearing of cases. In September 2018, then-CJI Dipak Misra had passed a landmark ruling regarding the live broadcasting of important cases, saying, ""sunlight is the best disinfectant.'






For those interested, the top court broadcasts hearings on its website, as well as YouTube channel.

SHARE THIS ARTICLE ON







Get Latest India Newsalong with Latest Newsand Top Headlinesfrom India and around the world. Also follow Karnataka Election 2023 updates on Hindustan Times







ABOUT THE AUTHOR









HT News Desk



Follow the latest breaking news and developments from India and around the world with Hindustan Times' newsdesk. From politics and policies to the economy and the environment, from local issues to national events and global affairs, we've got you covered....view detail









Topics

supreme court
livestream





","Livestreaming of Supreme Court proceedings has a 'flip side,' says Chief Justice of India. Every word spoken by judges in the court is now up in the public realm. CJI Dhananjaya Y Chandrachud was delivering a speech at the inauguration of Neutral Citation for the Indian Judiciary and National Conference on Digitization."
29,"Man rapes 3-yr-old girl on pretext of giving ice cream in MP, held",2023-05-06,03:23 pm,Medhaa Gupta,https://www.aninews.in/news/national/general-news/mp-3-yr-old-girl-raped-in-chhatarpur-accused-held20230505212238/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683364410278_985.jpg,"Chhatarpur (Madhya Pradesh) [India], May 5 (ANI): A 26-year-old man was arrested for allegedly raping a three-year-old girl on the pretext of giving her an ice cream in Madhya Pradesh's Chhatarpur district, a police official said on Friday.The incident occurred in Singro village under Rajnagar police station in the district on Thursday.""The accused had come to his in-laws house here in the village and he took the girl on the pretext of giving her an ice cream. When the minor was not found for a long time, the family members searched her in nearby areas and informed dial 100 about the matter,"" Superintendent of Police (SP) Amit Sanghi said.He added that acting on the information, the police reached there. When the police also began the search, they went near a stop dam around 8 pm on Thursday, and found the minor in an unconscious state.Seeing the condition, the police station in charge brought her to the district hospital and an FIR was registered against the accused at Mahila police station in the district. The accused has been arrested, Sanghi said.SP Sanghi further said that the health condition of the girl was stable but for further treatment to avoid future complications she was referred to Gwalior.A team has been formed for the investigation of the case and soon a challan dairy will be produced before the court, he added. (ANI)",The incident occurred in Singro village under Rajnagar police station in the district on Thursday. The accused had come to his in-laws house here in the village and he took the girl on the pretext of giving her an ice cream. The health condition of the girl was stable but for further treatment she was referred to Gwalior.
30,Temasek may invest $100 mn in Ratan Tata-backed BlueStone: Report,2023-05-06,03:12 pm,Mansi Agarwal,https://www.reuters.com/markets/deals/temasek-considers-investing-100-mln-indian-jeweller-bluestone-sources-2023-05-06/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683364970677_585.jpg,"BENGALURU/SINGAPORE, May 6 (Reuters) - Singapore state investor Temasek Holdings (TEM.UL) is considering investing $100 million in Indian jeweller BlueStone for a stake of about 20%, two sources with direct knowledge of the matter told Reuters.The investment would value Bengaluru-based BlueStone, also backed by venture capital firm Accel and Indian industrialist Ratan Tata, at close to $500 million, said one of the sources, who declined to be identified as the matter is private.The potential deal could boost BlueStone's plans to expand aggressively in India, the second-largest jewellery consuming nation behind China, as demand surges after the pandemic.The jeweller has previously disclosed plans to open 300 stores by 2024. It has over 150 stores now, according to its website.BlueStone operates in a market that is dominated by thousands of small and large local independent jewellery stores, but also branded outlets like Titan Company-owned (TITN.NS) Tanishq and CaratLane, and Kalyan Jewellers (KALN.NS).Unlike many traditional jewellers, companies like BlueStone and CaratLane also offer online sales.While Temasek's interest in investing in Bluestone has been previously reported, Reuters is first to report details of an investment amount, the potential valuation and other financial details of the potential deal.Temasek is doing due diligence on the transaction and a deal could be struck as early as July-September if talks are successful, said one of the sources.BlueStone CEO Gaurav Kushwaha did not immediately respond to Reuters' request for comment, while Temasek declined to comment.Temasek has been investing $1 billion annually in India over past six years and its underlying exposure to India is $16 billion, which is over 5% of Temasek's global $297 billion portfolio, its India head Ravi Lambah told the Economic Times last month.The deal talks also come at a time when many Indian startups have been struggling to raise fresh funds, forcing them to delay IPOs and sack employees as investors question their sky-high valuations. Startups raised just $2 billion in the first quarter of 2023, 75% lower than the same period of last year, according to data firm CB Insights.Our Standards: The Thomson Reuters Trust Principles.Thomson ReutersYantoultra Ngui is a Southeast Asia Deals Correspondent with Reuters in Singapore, covering M&A and capital market deals in a region that is fast emerging as a hot destination for startup investors, unicorns and IPOs. He previously was a reporter at Bloomberg and The Wall Street Journal. Notably, he was part of WSJ's team that covered the financial scandal at Malaysian state fund 1MDB. Yantoultra graduated with an MBA in Finance from Universiti Putra Malaysia in 2010.",Singapore state investor Temasek Holdings (TEM.UL) is considering investing $100 million in Indian jeweller BlueStone. The investment would value Bengaluru-based BlueStone at close to $500 million. The potential deal could boost BlueStone's plans to expand aggressively in India.
31,Will soon bring Assamese students back from Manipur: CM Sarma,2023-05-06,03:00 pm,Shalini Ojha,https://www.aninews.in/news/national/general-news/assam-govt-in-touch-with-assamese-students-in-manipur-after-violence-cm-himanta-biswa-sarma20230505232926/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683361822143_615.jpg,"Dispur (Assam) [India], May 5 (ANI): Following clashes in parts of Manipur, Assam Chief Minister Himanta Biswa Sarma on Friday said he and his government are in constant touch with their students and will bring them back as soon they will get a chance.CM also urged the families not to worry about their safety. Taking to his personal Twitter handle CM wrote, ""We are in constant touch with our students who are currently in Manipur. We will bring them back as soon as the first available opportunity arises. I request all family members not to worry about their safety, as we are taking all possible measures to ensure their well-being.""Earlier in a tweet Sarma informed that several families affected by the recent incidents have sought refuge in Assam.""Several families affected by the recent incidents in Manipur have sought refuge in Assam. I have requested the District Administration of Cachar to take care of these families. I am also in constant communication with the HCM @NBirenSingh and have pledged the full support of the Assam Government during this hour of crisis,"" Assam CM has tweeted.Violence broke out on May 3 during the 'Tribal Solidarity March' called by the All Tribal Student Union Manipur (ATSUM) in the Torbung area of Churachandpur district to protest the demand by Meiteis, who dominate the Imphal Valley, for Scheduled Tribe (ST) status.Earlier, the Northeast Frontier Railways cancelled all Manipur-bound trains. ""No trains are entering Manipur till the situation is improved. The decision has been taken after the Manipur government advised to stop train movement,"" Sabyasachi De, Chief Public Relations Officer (CPRO) of Northeast Frontier Railway told ANI.Meanwhile, the Indian Railways have also cancelled the operations of four trains for May 5 and May 6 following violence in the State.""Manipur state authorities have advised to stop train operations in Manipur due to the prevailing Law and Order situation there. Four trains have been cancelled. The decision was taken initially only for May 5 and 6,"" the railways said.Union Home Minister Amit Shah on Thursday held two meetings over video-conferencing and spoke with the Chief ministers of Manipur and neighbouring states over the situation in the northeastern state. (ANI)",Assam Chief Minister Himanta Biswa Sarma said he and his government are in constant touch with their students and will bring them back as soon they will get a chance.CM also urged the families not to worry about their safety. Indian Railways have also cancelled the operations of four trains for May 5 and May 6 following violence in the State.
32,Google to upgrade search by incorporating AI chat: Report,2023-05-06,03:35 pm,Ananya Goyal,https://www.reuters.com/technology/google-plans-make-search-more-personal-with-ai-chat-video-clips-wsj-2023-05-06/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683364912747_62.jpg,"May 6 (Reuters) - Google is planning to make its search engine more ""visual, snackable, personal, and human,"" with a focus on serving young people globally, the Wall Street Journal reported on Saturday, citing documents.The move comes as artificial intelligence (AI) applications such as ChatGPT are rapidly gaining in popularity, highlighting a technology that could upend the way businesses and society operate.The tech giant will nudge its service further away from ""10 blue links,"" which is a traditional format of presenting search results and plans to incorporate more human voices as part of the shift, the report said.At its annual I/O developer conference in the coming week, Google is expected to debut new features that allow users to carry out conversations with an AI program, a project code-named ""Magi,"" WSJ added, citing people familiar with the matter.Generative AI has become a buzzword this year, with applications capturing the public's fancy and sparking a rush among companies to launch similar products they believe will change the nature of work.Google, part of Alphabet Inc., did not immediately respond to Reuters' request for comment.Our Standards: The Thomson Reuters Trust Principles.","Google is planning to make its search engine more ""visual, snackable, personal, and human,"" the Wall Street Journal reported. The tech giant will nudge its service further away from ""10 blue links,"" which is a traditional format of presenting search results. The move comes as artificial intelligence (AI) applications such as ChatGPT are rapidly gaining in popularity."
33,Kichcha Sudeep's close friend Ramesh Kitty arrested for threatening to leak private videos,2023-05-06,03:01 pm,Daisy Mowke,https://www.timesnownews.com/entertainment-news/director-ramesh-kitty-arrested-in-kichcha-sudeeps-threat-letter-case-deets-inside-article-100030663/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683364400689_220.jpg,"DirectorRamesh Kittyhas been arrested by the officials of CCB in connection with the threat letter case, involving actorKichcha Sudeep. Ramesh Kitty, who is said to be close to Sudeep, was also the chairman of Kichcha Sudeep Charitable Trust. According to the reports, the disagreements over monetary issues between Sudeep and Ramesh Kitty might have forced Ramesh to issue threat letters.","Director Ramesh Kitty has been arrested by the officials of CCB in connection with the threat letter case, involving actorKichcha Sudeep. Kitty, who is said to be close to Sudeeps, was also the chairman of KichchaSudeep Charitable Trust. According to the reports, the disagreements over monetary issues between Sudep and Kitty might have forced RamesH to issue threat letters."
34,5 year ban for endorsing violence against Prez too much: Olympian,2023-05-06,03:31 pm,Aditya Nair,https://www.reuters.com/sports/olympic-champion-surprised-by-five-year-ban-after-post-threatening-brazilian-2023-05-05/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts ,https://static.inshorts.com/inshorts/images/v1/variants/jpg/m/2023/05_may/6_sat/img_1683365407809_19.jpg,"May 5 (Reuters) - Olympic volleyball champion Wallace de Souza, who was banned for five years after writing a post on social media in which he appeared to endorse violence against President Luiz Inacio Lula da Silva, said on Friday his punishment was disproportionate.Wallace was originally suspended by the Brazilian Olympic Committee's Ethics Commission (CECOB) for a year from representing the Brazil national team and for 90 days from national competitions.Yet the sanction was increased on Tuesday after he played for his club Cruzeiro in last Sunday's Super League final.An Instagram follower of the athlete asked him on the social media platform in January if he would ""shoot Lula in the face with a 12 (caliber gun).""Wallace, who won gold for Brazil at the Rio de Janeiro Olympics in 2016 and is a longtime supporter of former far-right President Jair Bolsonaro, responded with a poll asking his followers if they would go through with it.He later deleted the post and uploaded a video apologising, saying he would never suggest violence or hatred towards anyone and calling the post a mistake.""I was quite surprised. Five years is a long time. Today I'm 35, this year I'll be 36. If it really happens, theoretically it's over for me,"" Wallace told local media outlet Globo on Friday.""I deeply regret having done this. I made a mistake, like anyone else,"" he added.Wallace was set to miss the Super League final but the Brazilian Volleyball Confederation took his case to the Brazilian Centre for Mediation and Arbitration, which ruled in favour of the player, allowing him to play in the match.That decision was backed by an injunction granted by Brazil's Superior Court of Sports Justice for Volleyball.The CECOB, however, dismissed those decisions and increased the ban after Wallace took part in the match.It also sanctioned the Confederation for allowing Wallace to play, suspending its interim president, Radames Lattari, for one year and withdrawing public funds for the next six months.Wallace said he will not retire, and will appeal the sanction ultimately to the Court of Arbitration for Sport (CAS).""I will not stop playing. I think I still have a chance of playing outside Brazil, so I won't stop.""Our Standards: The Thomson Reuters Trust Principles.","Olympic volleyball champion Wallace de Souza was banned for five years. The ban was increased after he played for his club Cruzeiro in last Sunday's Super League final. An Instagram follower of the athlete asked him on the social media platform in January if he would ""shoot Lula in the face with a 12 (caliber gun)."""
